timestamp,MAG_X,MAG_Y,MAG_Z,Total_MAG,anomaly,segment
2022-06-02T00:43:37.000Z,2.48193e-05,-3.7356e-06,2.86839e-05,3.81145441932604e-05,0,10
2022-06-02T00:43:38.000Z,2.39908e-05,-4.17495e-06,2.83847e-05,3.739892894499119e-05,0,10
2022-06-02T00:43:39.000Z,2.32942e-05,-4.70531e-06,2.86404e-05,3.721602085118854e-05,0,10
2022-06-02T00:43:40.000Z,2.26001e-05,-5.70112e-06,2.84932e-05,3.681208681268152e-05,0,10
2022-06-02T00:43:41.000Z,2.13544e-05,-5.56241e-06,2.83385e-05,3.591686771724533e-05,0,10
2022-06-02T00:43:42.000Z,2.13482e-05,-6.38047e-06,2.8901e-05,3.649279163973209e-05,0,10
2022-06-02T00:43:43.000Z,1.98234e-05,-6.23305e-06,2.81945e-05,3.502496152906524e-05,0,10
2022-06-02T00:43:44.000Z,1.98234e-05,-7.07538e-06,2.87316e-05,3.561647130562488e-05,0,10
2022-06-02T00:43:45.000Z,1.89889e-05,-7.21779e-06,2.78683e-05,3.4486475038543734e-05,0,10
2022-06-02T00:43:46.000Z,1.85801e-05,-7.9069e-06,2.78767e-05,3.4421644157564584e-05,0,10
2022-06-02T00:43:47.000Z,1.77429e-05,-7.77952e-06,2.81201e-05,3.41477884474295e-05,0,10
2022-06-02T00:43:48.000Z,1.76041e-05,-8.31938e-06,2.83985e-05,3.443241528914868e-05,0,10
2022-06-02T00:43:49.000Z,1.63491e-05,-8.58599e-06,2.7956e-05,3.350448076138623e-05,0,10
2022-06-02T00:43:50.000Z,1.66359e-05,-8.59497e-06,2.78154e-05,3.353092833893658e-05,0,10
2022-06-02T00:43:51.000Z,1.51057e-05,-9.29593e-06,2.77927e-05,3.297014801824372e-05,0,10
2022-06-02T00:43:52.000Z,1.45469e-05,-1.03996e-05,2.75197e-05,3.2819169213433784e-05,0,10
2022-06-02T00:43:53.000Z,1.34418e-05,-1.0531e-05,2.77834e-05,3.261136709492566e-05,0,10
2022-06-02T00:43:54.000Z,1.28886e-05,-1.10742e-05,2.80456e-05,3.279191356051062e-05,0,10
2022-06-02T00:43:55.000Z,1.21961e-05,-1.12266e-05,2.77745e-05,3.234508081640855e-05,0,10
2022-06-02T00:43:56.000Z,1.17743e-05,-1.12316e-05,2.7468e-05,3.192607089903172e-05,0,10
2022-06-02T00:43:57.000Z,1.01118e-05,-1.2074e-05,2.74268e-05,3.162687675822575e-05,0,10
2022-06-02T00:43:58.000Z,9.27512e-06,-1.22119e-05,2.75666e-05,3.15448218917844e-05,0,10
2022-06-02T00:43:59.000Z,8.85756e-06,-1.26354e-05,2.78153e-05,3.180881350197772e-05,0,10
2022-06-02T00:44:00.000Z,7.88904e-06,-1.27989e-05,2.73991e-05,3.125315142736169e-05,0,10
2022-06-02T00:44:01.000Z,6.64255e-06,-1.3044e-05,2.72612e-05,3.094256666701229e-05,0,10
2022-06-02T00:44:02.000Z,5.24799e-06,-1.41727e-05,2.68188e-05,3.07840032771909e-05,0,10
2022-06-02T00:44:03.000Z,5.25223e-06,-1.34933e-05,2.68137e-05,3.0473424037231195e-05,0,10
2022-06-02T00:44:04.000Z,3.72128e-06,-1.47252e-05,2.65242e-05,3.0564892041661133e-05,0,10
2022-06-02T00:44:05.000Z,3.03057e-06,-1.43375e-05,2.58276e-05,2.9695339407639376e-05,0,10
2022-06-02T00:44:06.000Z,1.35899e-06,-1.50255e-05,2.66481e-05,3.0622438467243266e-05,0,10
2022-06-02T00:44:07.000Z,8.02791e-07,-1.49034e-05,2.59177e-05,2.990790828927495e-05,0,10
2022-06-02T00:44:08.000Z,1.09197e-07,-1.57447e-05,2.56659e-05,3.011056168331652e-05,0,10
2022-06-02T00:44:09.000Z,-8.6037e-07,-1.6149e-05,2.58942e-05,3.052933067030622e-05,0,10
2022-06-02T00:44:10.000Z,-1.97224e-06,-1.57205e-05,2.52154e-05,2.977986312976606e-05,0,10
2022-06-02T00:44:11.000Z,-2.52918e-06,-1.6567e-05,2.51972e-05,3.02615453721782e-05,0,10
2022-06-02T00:44:12.000Z,-4.05196e-06,-1.64349e-05,2.47852e-05,3.0013837756801446e-05,0,10
2022-06-02T00:44:13.000Z,-4.19605e-06,-1.71398e-05,2.43474e-05,3.0069510578034024e-05,0,10
2022-06-02T00:44:14.000Z,-5.86449e-06,-1.81198e-05,2.46058e-05,3.111534651325773e-05,0,10
2022-06-02T00:44:15.000Z,-6.82789e-06,-1.82575e-05,2.50332e-05,3.172723578161356e-05,0,10
2022-06-02T00:44:16.000Z,-7.52854e-06,-1.85267e-05,2.44563e-05,3.1591583327076214e-05,0,10
2022-06-02T00:44:17.000Z,-8.49633e-06,-1.86757e-05,2.432e-05,3.181873338080729e-05,0,10
2022-06-02T00:44:18.000Z,-8.6321e-06,-1.89553e-05,2.38803e-05,3.168730465959514e-05,0,10
2022-06-02T00:44:19.000Z,-9.6105e-06,-1.96584e-05,2.3434e-05,3.2061920666267016e-05,0,10
2022-06-02T00:44:20.000Z,-1.08626e-05,-2.0482e-05,2.34301e-05,3.296176555905342e-05,0,10
2022-06-02T00:44:21.000Z,-1.16878e-05,-2.04867e-05,2.35649e-05,3.334087667923566e-05,0,10
2022-06-02T00:44:22.000Z,-1.33591e-05,-2.10279e-05,2.32796e-05,3.409659671257529e-05,0,10
2022-06-02T00:44:23.000Z,-1.43269e-05,-2.08842e-05,2.31374e-05,3.4303777518081006e-05,0,10
2022-06-02T00:44:24.000Z,-1.44648e-05,-2.18647e-05,2.27058e-05,3.468211208634791e-05,0,10
2022-06-02T00:44:25.000Z,-1.503e-05,-2.20324e-05,2.28089e-05,3.509378105832998e-05,0,10
2022-06-02T00:44:26.000Z,-1.57189e-05,-2.24354e-05,2.26722e-05,3.555924131938138e-05,0,10
2022-06-02T00:44:27.000Z,-1.68242e-05,-2.21841e-05,2.29302e-05,3.606912905089337e-05,0,10
2022-06-02T00:44:28.000Z,-1.78049e-05,-2.38231e-05,2.30765e-05,3.7644115209020384e-05,0,10
2022-06-02T00:44:29.000Z,-1.86339e-05,-2.30161e-05,2.26279e-05,3.72690883552308e-05,0,10
2022-06-02T00:44:30.000Z,-1.90447e-05,-2.37095e-05,2.1797e-05,3.741590834578255e-05,0,10
2022-06-02T00:44:31.000Z,-2.04357e-05,-2.37292e-05,2.20611e-05,3.830646029509905e-05,0,10
2022-06-02T00:44:32.000Z,-2.11312e-05,-2.42569e-05,2.13842e-05,3.862911881845093e-05,0,10
2022-06-02T00:44:33.000Z,-2.26613e-05,-2.4551e-05,2.17422e-05,3.986238050505765e-05,0,10
2022-06-02T00:44:34.000Z,-2.22377e-05,-2.60616e-05,2.12185e-05,4.029822624012129e-05,0,10
2022-06-02T00:44:35.000Z,-2.29365e-05,-2.49548e-05,2.10614e-05,3.990498271206241e-05,0,10
2022-06-02T00:44:36.000Z,-2.41867e-05,-2.56539e-05,2.05112e-05,4.079005231107212e-05,0,10
2022-06-02T00:44:37.000Z,-2.47383e-05,-2.58153e-05,2.11758e-05,4.155511649147431e-05,0,10
2022-06-02T00:44:38.000Z,-2.58518e-05,-2.63607e-05,2.06224e-05,4.2290488877406e-05,0,10
2022-06-02T00:44:39.000Z,-2.66844e-05,-2.6646e-05,2.0712e-05,4.302387085514273e-05,0,10
2022-06-02T00:44:40.000Z,-2.75194e-05,-2.70609e-05,2.08831e-05,4.3882952849369656e-05,0,10
2022-06-02T00:44:41.000Z,-2.76474e-05,-2.70743e-05,2.05846e-05,4.3830608077118896e-05,0,10
2022-06-02T00:44:42.000Z,-2.80684e-05,-2.74821e-05,1.98973e-05,4.403411684432878e-05,0,10
2022-06-02T00:44:43.000Z,-2.84854e-05,-2.87181e-05,2.00208e-05,4.513291164338946e-05,0,10
2022-06-02T00:44:44.000Z,-2.97348e-05,-2.80359e-05,1.97374e-05,4.538430321829344e-05,0,10
2022-06-02T00:44:45.000Z,-3.01514e-05,-2.88798e-05,1.97178e-05,4.617295103022981e-05,0,10
2022-06-02T00:44:46.000Z,-3.01542e-05,-2.85984e-05,1.93112e-05,4.582648476198016e-05,0,10
2022-06-02T00:44:47.000Z,-3.18166e-05,-2.94049e-05,1.94386e-05,4.748476965859685e-05,0,10
2022-06-02T00:44:48.000Z,-3.22365e-05,-2.97003e-05,1.95325e-05,4.798768913575648e-05,0,10
2022-06-02T00:44:49.000Z,-3.29346e-05,-3.04044e-05,1.92933e-05,4.87990454969152e-05,0,10
2022-06-02T00:44:50.000Z,-3.32021e-05,-3.05342e-05,1.8844e-05,4.8885715194216e-05,0,10
2022-06-02T00:44:51.000Z,-3.34845e-05,-3.04163e-05,1.89942e-05,4.906264036494571e-05,0,10
2022-06-02T00:44:52.000Z,-3.37585e-05,-3.09422e-05,1.95201e-05,4.978042152392846e-05,0,10
2022-06-02T00:44:53.000Z,-3.52894e-05,-3.0395e-05,1.8961e-05,5.028635300317572e-05,0,10
2022-06-02T00:44:54.000Z,-3.50161e-05,-3.07935e-05,1.85247e-05,5.017500783806616e-05,0,10
2022-06-02T00:44:55.000Z,-3.59808e-05,-3.19306e-05,1.86713e-05,5.160231224170095e-05,0,10
2022-06-02T00:44:56.000Z,-3.6676e-05,-3.16788e-05,1.81249e-05,5.174154370957635e-05,0,10
2022-06-02T00:44:57.000Z,-3.65362e-05,-3.13821e-05,1.87976e-05,5.170183629823993e-05,0,10
2022-06-02T00:44:58.000Z,-3.69574e-05,-3.16928e-05,1.86821e-05,5.214694475240136e-05,0,10
2022-06-02T00:44:59.000Z,-3.69541e-05,-3.1932e-05,1.90817e-05,5.243442958305163e-05,0,10
2022-06-02T00:45:00.000Z,-3.77879e-05,-3.18246e-05,1.80825e-05,5.260900453173392e-05,0,10
2022-06-02T00:45:01.000Z,-3.80646e-05,-3.27675e-05,1.74079e-05,5.31569168765458e-05,0,10
2022-06-02T00:45:02.000Z,-3.86229e-05,-3.29257e-05,1.79727e-05,5.384095160925372e-05,0,10
2022-06-02T00:45:03.000Z,-3.83421e-05,-3.29413e-05,1.69989e-05,5.333112111431748e-05,0,10
2022-06-02T00:45:04.000Z,-3.90353e-05,-3.29452e-05,1.79608e-05,5.414546320579408e-05,0,10
2022-06-02T00:45:05.000Z,-3.97285e-05,-3.29126e-05,1.71364e-05,5.436220337670282e-05,0,10
2022-06-02T00:45:06.000Z,-4.05617e-05,-3.30763e-05,1.76642e-05,5.5238728173447296e-05,0,10
2022-06-02T00:45:07.000Z,-4.01444e-05,-3.31929e-05,1.71067e-05,5.482682415259888e-05,0,10
2022-06-02T00:45:08.000Z,-4.04251e-05,-3.35112e-05,1.66908e-05,5.509784061186064e-05,0,10
2022-06-02T00:45:09.000Z,-4.04241e-05,-3.32404e-05,1.65576e-05,5.489249648840905e-05,0,10
2022-06-02T00:45:10.000Z,-4.07011e-05,-3.37808e-05,1.73962e-05,5.568078451575552e-05,0,10
2022-06-02T00:45:11.000Z,-4.05614e-05,-3.37961e-05,1.66985e-05,5.537367106685271e-05,0,10
2022-06-02T00:45:12.000Z,-4.12537e-05,-3.40801e-05,1.72506e-05,5.622191903572841e-05,0,10
2022-06-02T00:45:13.000Z,-4.1114e-05,-3.42038e-05,1.60115e-05,5.582677729092017e-05,0,10
2022-06-02T00:45:14.000Z,-4.09751e-05,-3.43547e-05,1.58836e-05,5.5780758161394686e-05,0,10
2022-06-02T00:45:15.000Z,-4.12527e-05,-3.37819e-05,1.6145e-05,5.571052907575012e-05,0,10
2022-06-02T00:45:16.000Z,-4.19505e-05,-3.43781e-05,1.57303e-05,5.647247602106711e-05,0,10
2022-06-02T00:45:17.000Z,-4.16709e-05,-3.40962e-05,1.54527e-05,5.60160753582398e-05,0,10
2022-06-02T00:45:18.000Z,-4.13942e-05,-3.439e-05,1.58578e-05,5.610366934951759e-05,0,10
2022-06-02T00:45:19.000Z,-4.19537e-05,-3.42482e-05,1.54484e-05,5.631789422102002e-05,0,11
2022-06-02T00:45:20.000Z,-4.11199e-05,-3.47825e-05,1.60244e-05,5.6191190391555153e-05,0,11
2022-06-02T00:45:21.000Z,-4.13911e-05,-3.50881e-05,1.47661e-05,5.623553707425581e-05,0,11
2022-06-02T00:45:22.000Z,-4.08328e-05,-3.41063e-05,1.49186e-05,5.525506204403358e-05,0,11
2022-06-02T00:45:23.000Z,-4.09707e-05,-3.44004e-05,1.43663e-05,5.5392926934221485e-05,0,11
2022-06-02T00:45:24.000Z,-4.11125e-05,-3.4124e-05,1.45046e-05,5.5363060368895794e-05,0,11
2022-06-02T00:45:25.000Z,-4.0698e-05,-3.48039e-05,1.49085e-05,5.55868872258557e-05,0,11
2022-06-02T00:45:26.000Z,-4.1391e-05,-3.37385e-05,1.40725e-05,5.522260877122703e-05,0,11
2022-06-02T00:45:27.000Z,-4.08343e-05,-3.37234e-05,1.45269e-05,5.4915740800429895e-05,0,11
2022-06-02T00:45:28.000Z,-4.04142e-05,-3.45597e-05,1.39735e-05,5.498126160775142e-05,0,11
2022-06-02T00:45:29.000Z,-4.01434e-05,-3.42728e-05,1.39858e-05,5.460512782733871e-05,0,11
2022-06-02T00:45:30.000Z,-4.04164e-05,-3.418e-05,1.42353e-05,5.481242153973861e-05,0,11
2022-06-02T00:45:31.000Z,-4.06979e-05,-3.34416e-05,1.31818e-05,5.4299351066196e-05,0,11
2022-06-02T00:45:32.000Z,-3.94487e-05,-3.38646e-05,1.35954e-05,5.3738682213187925e-05,0,11
2022-06-02T00:45:33.000Z,-3.95836e-05,-3.36146e-05,1.32954e-05,5.360569357148548e-05,0,11
2022-06-02T00:45:34.000Z,-3.86155e-05,-3.40065e-05,1.35857e-05,5.3218137199548805e-05,0,11
2022-06-02T00:45:35.000Z,-3.88883e-05,-3.37541e-05,1.23501e-05,5.295435877914112e-05,0,11
2022-06-02T00:45:36.000Z,-3.88925e-05,-3.26805e-05,1.36319e-05,5.259724644988557e-05,0,11
2022-06-02T00:45:37.000Z,-3.76398e-05,-3.33496e-05,1.33446e-05,5.202911409355343e-05,0,11
2022-06-02T00:45:38.000Z,-3.83321e-05,-3.23925e-05,1.26619e-05,5.1758551547256415e-05,0,11
2022-06-02T00:45:39.000Z,-3.68047e-05,-3.28258e-05,1.32063e-05,5.105414231401796e-05,0,11
2022-06-02T00:45:40.000Z,-3.70791e-05,-3.19772e-05,1.2534e-05,5.054208278899872e-05,0,11
2022-06-02T00:45:41.000Z,-3.62517e-05,-3.22618e-05,1.17482e-05,4.9930248300704445e-05,0,11
2022-06-02T00:45:42.000Z,-3.6383e-05,-3.18675e-05,1.22768e-05,4.989970003406834e-05,0,11
2022-06-02T00:45:43.000Z,-3.59741e-05,-3.18652e-05,1.20431e-05,4.954354750580543e-05,0,11
2022-06-02T00:45:44.000Z,-3.45813e-05,-3.20078e-05,1.1479e-05,4.849879391830275e-05,0,11
2022-06-02T00:45:45.000Z,-3.41623e-05,-3.11492e-05,1.2065e-05,4.7779698899532646e-05,0,11
2022-06-02T00:45:46.000Z,-3.43021e-05,-3.13462e-05,1.17851e-05,4.793857424725938e-05,0,11
2022-06-02T00:45:47.000Z,-3.33314e-05,-3.13161e-05,1.1251e-05,4.709846437167564e-05,0,11
2022-06-02T00:45:48.000Z,-3.30527e-05,-3.05023e-05,1.12614e-05,4.636475398985743e-05,0,11
2022-06-02T00:45:49.000Z,-3.15195e-05,-3.06389e-05,1.11197e-05,4.534168944305009e-05,0,11
2022-06-02T00:45:50.000Z,-3.11098e-05,-3.00967e-05,1.19814e-05,4.491308220207114e-05,0,11
2022-06-02T00:45:51.000Z,-3.1245e-05,-2.96866e-05,1.03268e-05,4.4319149842929074e-05,0,11
2022-06-02T00:45:52.000Z,-3.04094e-05,-2.92913e-05,1.11539e-05,4.367060051407583e-05,0,11
2022-06-02T00:45:53.000Z,-2.97138e-05,-3.01133e-05,1.07762e-05,4.3656010282319663e-05,0,11
2022-06-02T00:45:54.000Z,-2.87439e-05,-2.8867e-05,1.07769e-05,4.213854589114342e-05,0,11
2022-06-02T00:45:55.000Z,-2.83297e-05,-2.90034e-05,1.05236e-05,4.188693436633911e-05,0,11
2022-06-02T00:45:56.000Z,-2.6523e-05,-2.81898e-05,1.04065e-05,4.008028936135566e-05,0,11
2022-06-02T00:45:57.000Z,-2.62353e-05,-2.83409e-05,9.87706e-06,3.986293884228307e-05,0,11
2022-06-02T00:45:58.000Z,-2.58192e-05,-2.76616e-05,9.98714e-06,3.913487151607374e-05,0,11
2022-06-02T00:45:59.000Z,-2.45714e-05,-2.69453e-05,1.01701e-05,3.785807475374309e-05,0,11
2022-06-02T00:46:00.000Z,-2.38744e-05,-2.68164e-05,1.0172e-05,3.731723285989999e-05,0,11
2022-06-02T00:46:01.000Z,-2.26238e-05,-2.65447e-05,9.7931e-06,3.622654043846859e-05,0,11
2022-06-02T00:46:02.000Z,-2.23468e-05,-2.6549e-05,9.3826e-06,3.594804659505159e-05,0,11
2022-06-02T00:46:03.000Z,-2.16499e-05,-2.60242e-05,9.13081e-06,3.506207134363428e-05,0,11
2022-06-02T00:46:04.000Z,-1.91495e-05,-2.54585e-05,9.852e-06,3.334517171195854e-05,0,11
2022-06-02T00:46:05.000Z,-1.97025e-05,-2.62682e-05,9.58592e-06,3.420667624508993e-05,0,11
2022-06-02T00:46:06.000Z,-1.87356e-05,-2.42293e-05,9.46154e-06,3.205623847274661e-05,0,11
2022-06-02T00:46:07.000Z,-1.74787e-05,-2.40851e-05,9.32715e-06,3.118641888422748e-05,0,11
2022-06-02T00:46:08.000Z,-1.70616e-05,-2.39609e-05,8.53391e-06,3.062761079905026e-05,0,11
2022-06-02T00:46:09.000Z,-1.58172e-05,-2.36848e-05,8.96289e-06,2.985777895343356e-05,0,11
2022-06-02T00:46:10.000Z,-1.52536e-05,-2.29775e-05,9.35903e-06,2.912437573152256e-05,0,11
2022-06-02T00:46:11.000Z,-1.42793e-05,-2.24168e-05,8.6071e-06,2.79373137781713e-05,0,11
2022-06-02T00:46:12.000Z,-1.35805e-05,-2.2594e-05,8.75571e-06,2.7777351814996693e-05,0,11
2022-06-02T00:46:13.000Z,-1.2893e-05,-2.17496e-05,8.35293e-06,2.662791746916945e-05,0,11
2022-06-02T00:46:14.000Z,-1.17738e-05,-2.12024e-05,8.3641e-06,2.5653894460880597e-05,0,11
2022-06-02T00:46:15.000Z,-1.17777e-05,-2.03627e-05,8.8142e-06,2.5120586980005065e-05,0,11
2022-06-02T00:46:16.000Z,-1.08001e-05,-1.92894e-05,9.10533e-06,2.390878806587444e-05,0,11
2022-06-02T00:46:17.000Z,-1.02459e-05,-1.9806e-05,8.001e-06,2.3691181984232023e-05,0,11
2022-06-02T00:46:18.000Z,-9.69015e-06,-1.87559e-05,8.45265e-06,2.2740494362590272e-05,0,11
2022-06-02T00:46:19.000Z,-9.6913e-06,-1.84724e-05,8.33715e-06,2.246461501055604e-05,0,11
2022-06-02T00:46:20.000Z,-8.02108e-06,-1.72371e-05,8.65211e-06,2.0888138936451476e-05,0,11
2022-06-02T00:46:21.000Z,-7.4653e-06,-1.72334e-05,7.86511e-06,2.03612557314646e-05,0,11
2022-06-02T00:46:22.000Z,-6.90413e-06,-1.65625e-05,8.81e-06,1.998998542537988e-05,0,11
2022-06-02T00:46:23.000Z,-5.93101e-06,-1.64299e-05,7.34181e-06,1.8947840713553617e-05,0,11
2022-06-02T00:46:24.000Z,-5.24008e-06,-1.54388e-05,7.61717e-06,1.7995451165650168e-05,0,11
2022-06-02T00:46:25.000Z,-4.81829e-06,-1.46503e-05,7.40383e-06,1.7107422578606046e-05,0,11
2022-06-02T00:46:26.000Z,-3.00807e-06,-1.39654e-05,7.53593e-06,1.615150529361892e-05,0,11
2022-06-02T00:46:27.000Z,-2.31072e-06,-1.36777e-05,7.01534e-06,1.554457781748993e-05,0,11
2022-06-02T00:46:28.000Z,-1.34015e-06,-1.28501e-05,6.88135e-06,1.4638102672648528e-05,0,11
2022-06-02T00:46:29.000Z,-6.38721e-07,-1.20366e-05,7.60796e-06,1.4253727913687738e-05,0,11
2022-06-02T00:46:30.000Z,-8.33062e-08,-1.14846e-05,6.53985e-06,1.3216376776766711e-05,0,11
2022-06-02T00:46:31.000Z,7.52118e-07,-1.12101e-05,6.4282e-06,1.2944256592633044e-05,0,11
2022-06-02T00:46:32.000Z,1.30884e-06,-9.71029e-06,6.72197e-06,1.1882241990070729e-05,0,11
2022-06-02T00:46:33.000Z,2.56223e-06,-9.30361e-06,6.75203e-06,1.1777609720393182e-05,0,11
2022-06-02T00:46:34.000Z,2.83879e-06,-8.46948e-06,6.37316e-06,1.0973057391634291e-05,0,11
2022-06-02T00:46:35.000Z,4.50169e-06,-7.6427e-06,6.39435e-06,1.0934522763641768e-05,0,11
2022-06-02T00:46:36.000Z,4.79231e-06,-7.11156e-06,6.39861e-06,1.069966030777613e-05,0,11
2022-06-02T00:46:37.000Z,5.34521e-06,-6.43142e-06,5.91385e-06,1.0242463325928972e-05,0,11
2022-06-02T00:46:38.000Z,5.61947e-06,-5.17928e-06,5.78182e-06,9.58294458460968e-06,0,11
2022-06-02T00:46:39.000Z,7.84651e-06,-4.9182e-06,5.95664e-06,1.1010811528207174e-05,0,11
2022-06-02T00:46:40.000Z,7.57278e-06,-3.93742e-06,5.98325e-06,1.042350966552533e-05,0,11
2022-06-02T00:46:41.000Z,8.40935e-06,-2.86934e-06,5.4496e-06,1.0423455262920256e-05,0,11
2022-06-02T00:46:42.000Z,9.5275e-06,-2.17814e-06,5.20126e-06,1.1071163249505446e-05,0,11
2022-06-02T00:46:43.000Z,9.66379e-06,-1.08078e-06,5.52549e-06,1.11842729898997e-05,0,11
2022-06-02T00:46:44.000Z,1.04977e-05,-6.62511e-07,5.12312e-06,1.1699871138158789e-05,0,11
2022-06-02T00:46:45.000Z,1.16134e-05,-3.85353e-07,5.57289e-06,1.2887073346835154e-05,0,11
2022-06-02T00:46:46.000Z,1.18897e-05,7.02246e-07,4.64689e-06,1.2784823119879915e-05,0,11
2022-06-02T00:46:47.000Z,1.2034e-05,1.3911e-06,4.67884e-06,1.298629504345254e-05,0,11
2022-06-02T00:46:48.000Z,1.30097e-05,1.7864e-06,4.57648e-06,1.3906390194453773e-05,0,11
2022-06-02T00:46:49.000Z,1.38493e-05,2.63348e-06,4.72705e-06,1.4868871144202577e-05,0,11
2022-06-02T00:46:50.000Z,1.39869e-05,3.58895e-06,4.74283e-06,1.5198959507854476e-05,0,11
2022-06-02T00:46:51.000Z,1.4544e-05,4.82475e-06,4.36591e-06,1.5933214323877024e-05,0,11
2022-06-02T00:46:52.000Z,1.56575e-05,5.93318e-06,4.38751e-06,1.7309251143897013e-05,0,11
2022-06-02T00:46:53.000Z,1.57964e-05,5.62225e-06,3.85806e-06,1.7205248472082582e-05,0,11
2022-06-02T00:46:54.000Z,1.67823e-05,7.01128e-06,4.43721e-06,1.8721444204774908e-05,0,11
2022-06-02T00:46:55.000Z,1.67848e-05,7.26657e-06,4.19659e-06,1.876549808113283e-05,0,11
2022-06-02T00:46:56.000Z,1.7337e-05,9.06859e-06,4.10153e-06,1.999083394781218e-05,0,11
2022-06-02T00:46:57.000Z,1.72024e-05,9.33891e-06,4.27946e-06,2.0036256727235752e-05,0,11
2022-06-02T00:46:58.000Z,1.76185e-05,1.0019e-05,3.30451e-06,2.053562001961713e-05,0,11
2022-06-02T00:46:59.000Z,1.80373e-05,1.09885e-05,3.62915e-06,2.1430400212373543e-05,0,11
2022-06-02T00:47:00.000Z,1.9434e-05,1.22143e-05,3.08549e-06,2.316008914123821e-05,0,11
2022-06-02T00:47:01.000Z,1.9295e-05,1.30458e-05,3.42171e-06,2.354141078958736e-05,0,11
2022-06-02T00:47:02.000Z,1.94364e-05,1.34501e-05,3.29158e-06,2.386447849558837e-05,0,11
2022-06-02T00:47:03.000Z,1.98537e-05,1.39955e-05,3.04324e-06,2.4480701248893995e-05,0,11
2022-06-02T00:47:04.000Z,1.97233e-05,1.50884e-05,3.21156e-06,2.5039618509146666e-05,0,11
2022-06-02T00:47:05.000Z,2.09769e-05,1.67485e-05,2.84081e-06,2.6992828442312223e-05,0,11
2022-06-02T00:47:06.000Z,2.08408e-05,1.64708e-05,3.00411e-06,2.673295483428833e-05,0,11
2022-06-02T00:47:07.000Z,2.11201e-05,1.78253e-05,2.74575e-06,2.7772992045555697e-05,0,11
2022-06-02T00:47:08.000Z,2.09829e-05,1.8651e-05,2.62219e-06,2.819605954395224e-05,0,11
2022-06-02T00:47:09.000Z,2.16794e-05,1.90801e-05,2.38428e-06,2.8978119184798728e-05,0,11
2022-06-02T00:47:10.000Z,2.18227e-05,1.97631e-05,2.58225e-06,2.955466751568185e-05,0,11
2022-06-02T00:47:11.000Z,2.19656e-05,2.0432e-05,2.56417e-06,3.0108622936775104e-05,0,11
2022-06-02T00:47:12.000Z,2.25215e-05,2.16983e-05,1.92619e-06,3.133280059388404e-05,0,11
2022-06-02T00:47:13.000Z,2.19735e-05,2.16688e-05,1.9482e-06,3.0921951408829294e-05,0,11
2022-06-02T00:47:14.000Z,2.30784e-05,2.30444e-05,2.37792e-06,3.270032754341155e-05,0,11
2022-06-02T00:47:15.000Z,2.28119e-05,2.30447e-05,2.25822e-06,3.250446949679998e-05,0,11
2022-06-02T00:47:16.000Z,2.23954e-05,2.46982e-05,1.72843e-06,3.338476440930653e-05,0,11
2022-06-02T00:47:17.000Z,2.29529e-05,2.53781e-05,2.46276e-06,3.4306686882262474e-05,0,11
2022-06-02T00:47:18.000Z,2.26777e-05,2.58117e-05,1.63798e-06,3.439774574969122e-05,0,11
2022-06-02T00:47:19.000Z,2.28159e-05,2.60562e-05,1.67197e-06,3.467400084978513e-05,0,11
2022-06-02T00:47:20.000Z,2.30983e-05,2.68882e-05,1.67313e-06,3.548670351169435e-05,0,11
2022-06-02T00:47:21.000Z,2.19971e-05,2.71522e-05,1.72634e-06,3.498706365280745e-05,0,11
2022-06-02T00:47:22.000Z,2.25538e-05,2.8009e-05,1.47685e-06,3.599109697359195e-05,0,11
2022-06-02T00:47:23.000Z,2.2973e-05,2.86686e-05,2.04212e-06,3.679426054501435e-05,0,11
2022-06-02T00:47:24.000Z,2.22824e-05,2.95186e-05,1.21931e-06,3.700459177718489e-05,0,11
2022-06-02T00:47:25.000Z,2.28419e-05,2.96202e-05,1.38491e-06,3.7430290131898526e-05,0,11
2022-06-02T00:47:26.000Z,2.21566e-05,3.04367e-05,1.11119e-06,3.766354170369669e-05,0,11
2022-06-02T00:47:27.000Z,2.27086e-05,3.0886e-05,1.96488e-06,3.838601650828593e-05,0,11
2022-06-02T00:47:28.000Z,2.20221e-05,3.12679e-05,1.16285e-06,3.826234021779771e-05,0,11
2022-06-02T00:47:29.000Z,2.25803e-05,3.23745e-05,1.87064e-06,3.951553482302372e-05,0,11
2022-06-02T00:47:30.000Z,2.20282e-05,3.22316e-05,9.04966e-07,3.905043658220937e-05,0,11
2022-06-02T00:47:31.000Z,2.2588e-05,3.34814e-05,6.5473e-07,4.039369457394186e-05,0,11
2022-06-02T00:47:32.000Z,2.19003e-05,3.34701e-05,1.63699e-06,4.003186818473627e-05,0,11
2022-06-02T00:47:33.000Z,2.1345e-05,3.41534e-05,8.16886e-07,4.028313616511251e-05,0,11
2022-06-02T00:47:34.000Z,2.19025e-05,3.44419e-05,9.86761e-07,4.082814812272436e-05,0,11
2022-06-02T00:47:35.000Z,2.12125e-05,3.53723e-05,8.43904e-07,4.1253871788005744e-05,0,11
2022-06-02T00:47:36.000Z,2.09403e-05,3.55174e-05,1.15779e-06,4.124708892193606e-05,0,11
2022-06-02T00:47:37.000Z,2.13525e-05,3.55174e-05,8.76339e-07,4.145097018228791e-05,0,11
2022-06-02T00:47:38.000Z,2.0802e-05,3.66042e-05,7.57791e-07,4.210896470871352e-05,0,11
